# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)Omega_m            15:(.)Omega_r            16:(.)rho_scf            17:(.)p_scf              18:(.)p_prime_scf        19:phi_scf               20:phi'_scf              21:V_scf                 22:V'_scf                23:V''_scf               24:w_scf                 25:Omega_scf             26:(.)rho_tot            27:(.)p_tot              28:(.)p_tot_prime        29:gr.fac. D             30:gr.fac. f          
       5.151147188523e+07       2.848896247166e-13       8.998852081277e-03       5.724321653722e+09       1.372906595901e+04       2.665244301904e-04       7.072044088868e+11       5.195472564837e-03       1.937291370166e+19       3.402017021478e+14       1.824953252469e+15       1.339277953865e+19       3.276785839527e+19       6.607557102143e-05       9.999339244290e-01       4.623380151132e+04      -4.623380151132e+04       2.435745201244e-07      -4.583040000000e+00       5.949976429407e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.410949746963e-15       3.276785839527e+19       1.092189774677e+19      -4.854876187360e+21       2.401038427966e-04       6.684538555374e-02 
       5.096074128732e+07       2.910804081644e-13       9.096100673560e-03       5.602575769529e+09       1.372906586176e+04       2.694047465861e-04       6.996433872267e+11       5.251618693869e-03       1.855761040153e+19       3.294062340520e+14       1.767042829067e+15       1.282914840272e+19       3.138885525331e+19       6.678959924472e-05       9.999332104008e-01       4.623380151132e+04      -4.623380151132e+04       2.515569865171e-07      -4.583040000000e+00       6.144970244986e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.472936847751e-15       3.138885525331e+19       1.046225293475e+19      -4.600840737871e+21       2.402763634915e-04       6.679843681680e-02 
       5.041589877948e+07       2.974057194378e-13       9.194400190609e-03       5.483419219465e+09       1.372906576346e+04       2.723161903985e-04       6.921632035963e+11       5.308371567322e-03       1.777661889782e+19       3.189533337055e+14       1.710970051169e+15       1.228923751520e+19       3.006788633640e+19       6.751134290465e-05       9.999324886571e-01       4.623380151132e+04      -4.623380151132e+04       2.598010547750e-07      -4.583040000000e+00       6.346354416412e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.537647209187e-15       3.006788633640e+19       1.002195213767e+19      -4.360097922176e+21       2.404488869058e-04       6.675156677699e-02 
       4.987688140967e+07       3.038684818470e-13       9.293761992012e-03       5.366796932439e+09       1.372906566410e+04       2.752590980192e-04       6.847629937228e+11       5.365737741726e-03       1.702849518882e+19       3.088321305595e+14       1.656676605594e+15       1.177204861648e+19       2.880250931404e+19       6.824088535910e-05       9.999317591146e-01       4.623380151132e+04      -4.623380151132e+04       2.683152980900e-07      -4.583040000000e+00       6.554338368130e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.605200470807e-15       2.880250931404e+19       9.600181268433e+18      -4.131952190524e+21       2.406214130709e-04       6.670477539676e-02 
       4.934362689893e+07       3.104716822253e-13       9.394197555594e-03       5.252655008636e+09       1.372906556366e+04       2.782338094755e-04       6.774419025732e+11       5.423723844458e-03       1.631185604318e+19       2.990320990154e+14       1.604106029586e+15       1.127662545845e+19       2.759038463975e+19       6.897831086630e-05       9.999310216891e-01       4.623380151132e+04      -4.623380151132e+04       2.771085706120e-07      -4.583040000000e+00       6.769138387791e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.675721528170e-15       2.759038463975e+19       9.196160500541e+18      -3.915744388502e+21       2.407939420185e-04       6.665806264017e-02 
       4.881607363412e+07       3.172183723098e-13       9.495718482867e-03       5.140940694611e+09       1.372906546214e+04       2.812406684691e-04       6.701990842565e+11       5.482336574501e-03       1.562537644242e+19       2.895430474787e+14       1.553203652099e+15       1.080205203639e+19       2.642927122551e+19       6.972370459458e-05       9.999302762954e-01       4.623380151132e+04      -4.623380151132e+04       2.861900166570e-07      -4.583040000000e+00       6.990977851192e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.749340763763e-15       2.642927122551e+19       8.809142826269e+18      -3.710849852606e+21       2.409664737809e-04       6.661142847292e-02 
       4.829416066086e+07       3.241116701513e-13       9.598336504496e-03       5.031602358903e+09       1.372906535952e+04       2.842800224162e-04       6.630337019252e+11       5.541582703225e-03       1.496778713110e+19       2.803551077604e+14       1.503916536935e+15       1.034745089537e+19       2.531702229812e+19       7.047715263214e-05       9.999295228474e-01       4.623380151132e+04      -4.623380151132e+04       2.955690802171e-07      -4.583040000000e+00       7.220087454616e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.826194288052e-15       2.531702229812e+19       8.438412675491e+18      -3.516676605472e+21       2.411390083904e-04       6.656487286234e-02 
       4.777782767644e+07       3.311547615551e-13       9.702063476652e-03       4.924589468174e+09       1.372906525579e+04       2.873522224874e-04       6.559449276790e+11       5.601469075164e-03       1.433787226999e+19       2.714587248140e+14       1.456193427701e+15       9.911981507913e+18       2.425158143005e+19       7.123874199702e-05       9.999287612580e-01       4.623380151132e+04      -4.623380151132e+04       3.052555147768e-07      -4.583040000000e+00       7.456705454527e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.906424191126e-15       2.425158143005e+19       8.083284592634e+18      -3.332663645535e+21       2.413115458799e-04       6.651839577742e-02 
       4.726701502287e+07       3.383509015537e-13       9.806911381020e-03       4.819852563854e+09       1.372906515095e+04       2.904576236483e-04       6.489319424688e+11       5.662002608808e-03       1.373446718810e+19       2.628446467992e+14       1.409984694498e+15       9.494838719856e+18       2.323097873729e+19       7.200856064714e-05       9.999279914394e-01       4.623380151132e+04      -4.623380151132e+04       3.152593934598e-07      -4.583040000000e+00       7.701077915522e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       1.990178805385e-15       2.323097873729e+19       7.743101969317e+18      -3.158279326196e+21       2.414840862828e-04       6.647199718881e-02 
       4.676166368001e+07       3.457034159107e-13       9.912892330249e-03       4.717343239281e+09       1.372906504497e+04       2.935965847006e-04       6.419939360027e+11       5.723190297403e-03       1.315645622926e+19       2.545039154603e+14       1.365242282308e+15       9.095251261729e+18       2.225332723719e+19       7.278669749041e-05       9.999272133025e-01       4.623380151132e+04      -4.623380151132e+04       3.255911195026e-07      -4.583040000000e+00       7.953458966158e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       2.077612979782e-15       2.225332723719e+19       7.417235830331e+18      -2.993019819786e+21       2.416566296326e-04       6.642567706883e-02 
       4.626171525870e+07       3.532157026581e-13       1.002001857159e-02       4.617014117329e+09       1.372906493784e+04       2.967694683238e-04       6.351301066515e+11       5.785039209756e-03       1.260277068939e+19       2.464278568096e+14       1.321919661026e+15       8.712480322703e+18       2.131681935961e+19       7.357324239503e-05       9.999264267576e-01       4.623380151132e+04      -4.623380151132e+04       3.362614370731e-07      -4.583040000000e+00       8.214111063220e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       2.168888366100e-15       2.131681935961e+19       7.105083670698e+18      -2.836407661918e+21       2.418291759634e-04       6.637943539150e-02 
       4.576711199406e+07       3.608912336665e-13       1.012830247601e-02       4.518818828510e+09       1.372906482956e+04       2.999766411165e-04       6.283396613570e+11       5.847556491055e-03       1.207238684047e+19       2.386080721075e+14       1.279971777063e+15       8.345818184583e+18       2.041972360490e+19       7.436828619982e-05       9.999256317138e-01       4.623380151132e+04      -4.623380151132e+04       3.472814424429e-07      -4.583040000000e+00       8.483305264646e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       2.264173717818e-15       2.041972360490e+19       6.806068341684e+18      -2.687990371997e+21       2.420017253096e-04       6.633327213252e-02 
       4.527779673880e+07       3.687335562494e-13       1.023775655813e-02       4.422711989548e+09       1.372906472010e+04       3.032184736392e-04       6.216218155397e+11       5.910749363690e-03       1.156432403778e+19       2.310364291275e+14       1.239355006495e+15       7.994586913283e+18       1.956038134250e+19       7.517192072470e-05       9.999248280793e-01       4.623380151132e+04      -4.623380151132e+04       3.586625955266e-07      -4.583040000000e+00       8.761321511400e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       2.363645202094e-15       1.956038134250e+19       6.519636983687e+18      -2.547339145918e+21       2.421742777059e-04       6.628718726931e-02 
       4.479371295661e+07       3.767462948031e-13       1.034839346175e-02       4.328649182398e+09       1.372906460946e+04       3.064953404570e-04       6.149757930082e+11       5.974625128089e-03       1.107764290674e+19       2.237050536998e+14       1.200027109699e+15       7.658137105370e+18       1.873720374427e+19       7.598423878132e-05       9.999240157612e-01       4.623380151132e+04      -4.623380151132e+04       3.704167318012e-07      -4.583040000000e+00       9.048448918687e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       2.467486725465e-15       1.873720374427e+19       6.245260004036e+18      -2.414047617174e+21       2.423468331877e-04       6.624118078104e-02 
       4.431480471563e+07       3.849331524808e-13       1.046022596711e-02       4.236586933717e+09       1.372906449763e+04       3.098076201830e-04       6.084008258699e+11       6.039191163564e-03       1.061144360607e+19       2.166063215217e+14       1.161947187421e+15       7.335846687364e+18       1.794866884694e+19       7.680533418371e-05       9.999231946658e-01       4.623380151132e+04      -4.623380151132e+04       3.825560746089e-07      -4.583040000000e+00       9.344986076402e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       2.575890273846e-15       1.794866884694e+19       5.982430097812e+18      -2.287730682780e+21       2.425193917905e-04       6.619525264858e-02 
       4.384101668200e+07       3.932979129045e-13       1.057326699447e-02       4.146482694778e+09       1.372906438459e+04       3.131556955218e-04       6.018961544421e+11       6.104454929157e-03       1.016486416405e+19       2.097328502293e+14       1.125075638244e+15       7.027119765559e+18       1.719331873810e+19       7.763530175913e-05       9.999223646982e-01       4.623380151132e+04      -4.623380151132e+04       3.950932478699e-07      -4.583040000000e+00       9.651241359711e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       2.689056267472e-15       1.719331873810e+19       5.730661309869e+18      -2.168023390640e+21       2.426919535502e-04       6.614940285458e-02 
       4.337229411344e+07       4.018444419131e-13       1.068752960418e-02       4.058294821798e+09       1.372906427033e+04       3.165399533140e-04       5.954610271641e+11       6.170423964506e-03       9.737078884766e+18       2.030774917199e+14       1.089374117407e+15       6.731385524260e+18       1.646975686064e+19       7.847423735901e-05       9.999215257626e-01       4.623380151132e+04      -4.623380151132e+04       4.080412892110e-07      -4.583040000000e+00       9.967533249778e-13       1.387014045340e+05      -8.772247059828e+05       5.548056181354e+06      -1.000000000000e+00       2.807193931431e-15       1.646975686064e+19       5.489488136342e+18      -2.054579885134e+21       2.428645185035e-04       6.610363138343e-02 
